	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
23479	4110	B0006ZK8CO	AD342OQX4EFN7	Sports & Outdoors	4	I could barely get them around my ankle and I have skinny legs.	1.0	Size	no	before		13
23532	4118	B00073HJGI	A2Q1SKO8XAUINC	Baby	4	Imagine my surprise when I saw how tiny it is.	1.0	Warning	no	before		10
23553	4123	B00074H6RO	A3RRAIE5VGNS0S	Sports & Outdoors	2	My hand measured 9 inches around the knuckles, and an XXL was a perfect fit, as their sizing chart suggested.	1.0	Size	yes	before		19
23559	4124	B00074H714	A3G5MOHY1U635N	Sports & Outdoors	5	If you think you need medium, you, probably, should order large.	1.0	Size	yes	before		11
23576	4129	B00075M5WO	A2IYTPZL3D7YZS	Tools & Home Improvement	1	Excellent visibility, I use this 4XL oversize fits fine for my 2XL winter coat with velcro, it is okay and I use it everyday for walking any parking lot without hitting by any vehicle.	1.0	Size	yes	both		32
23583	4130	B00075RZUG	A12C0UER29529W	Baby	7	The only two real drawbacks Ive found are the seatbelt (3 point harness only instead of 5) and the fact that theres no sun canopy (make sure baby wears a hat outside if its sunny).	1.0	Warning	yes	after		33
23591	4132	B00076OC88	A23LPHC3CC3VGP	Toys & Games	3	The swing rope is attached to a very large bolt.	1.0	Usage	no	both		10
23605	4135	B00076SPZY	A1S5QVS3YLY6FK	Sports & Outdoors	4	Im no small man, at 6-3 255, this little device would barely fit around my forearm, which is the first complaint.	1.0	Size	yes	before		19
23607	4135	B00076SPZY	A1S5QVS3YLY6FK	Sports & Outdoors	6	I would imagine for the average 5-10 180 pound man, that this would work fine, but it was very tight on my forearm and even left red lines.	1.0	Size	yes	before		26
23626	4138	B00077ZDUS	A1JOQ65GZXNDIW	Sports & Outdoors	4	It fits my truck receiver perfectly, with just a tiny bit of wiggle room, and the bike rack fits great inside the 1 1/4 receiver.	1.0	Size	yes	both		23
23629	4139	B000783NW2	AZUD9CW7CE929	Sports & Outdoors	2	Only problem, after washing and drying the pants shrunk.	1.0	Warning	yes	before		9
23631	4139	B000783NW2	AZUD9CW7CE929	Sports & Outdoors	4	Recommend not to put in dryer.	1.0	Maintenance	yes	both		6
23634	4141	B0007917D8	A1HKGDZJ7SOQQ	Sports & Outdoors	1	dont work very well to short	1.0	Warning	yes	before		6
23681	4152	B0007CQDTI	A2KL4S9HU9K409	Sports & Outdoors	5	It just leak air too quickly.	1.0	Warning	no	before		6
23684	4153	B0007CS4EU	A1WYPL0OTLHH7Z	Baby	3	I know some people complained that the cubes dont come out easily but if you ho,d them under the faucet for literally a few secs they slide right out with no effort.	1.0	Workaround	yes	after		33
23737	4163	B0007IS750	A3UVOZ86RCJ009	Sports & Outdoors	1	It doesnt stay no matter how tight I make the belt.	1.0	Warning	yes	before		11
23756	4165	B0007L8BQW	A3OXHLG6DIBRW8	Musical Instruments	3	For the price, this worked a lot better than I expected but it did take some adjustment to the Trim Screw on the receiver to get the clarity and range needed.	1.0	Usage	yes	after		31
23757	4165	B0007L8BQW	A3OXHLG6DIBRW8	Musical Instruments	4	We also had to tape the little wire antenna up so it wasnt hanging in front of the speaker (this might not be an issue for you, depending on where you plug yours in).	1.0	Usage	yes	after		34
23773	4168	B0007LQ26S	A22FR3IXEIRAST	Sports & Outdoors	3	I was able to hear the gas flowing but was not able to get my Coleman North Star lantern to light.	1.0	Warning	yes	before		21
23841	4179	B0007OC0A2	A2WTT0ZUVEU74C	Sports & Outdoors	3	I didnt need to use a lot for it to be effective, so this tube will last me for a long time.	1.0	Usage	yes	after		22
23880	4182	B0007OER0S	A2IO1ESNSIAXG3	Sports & Outdoors	5	If you are a pilot the slide bezel works great for calculating fuel consumption, speed, etc.	1.0	Usage	yes	after		16
23887	4182	B0007OER0S	A2IO1ESNSIAXG3	Sports & Outdoors	12	If I had this to do all over again Id get the stainless version and live with the extra weight.	1.0	Usage	yes	before		20
23896	4184	B0007OWSXG	A2L658RAOSOLDF	Sports & Outdoors	5	Not only do I use it for my step workouts but I also use it as a weight bench for things like chest press and etc.	1.0	Alternative use	yes	both		26
23928	4189	B0007Q3K7C	A2LE8U8K5K0CJI	Sports & Outdoors	3	Not a little leak, but within a few minutes, there would be a puddle where the bag stands.	1.0	Warning	no	before		18
23934	4190	B0007Q3KLS	A3EQQZY9U4LF4Q	Sports & Outdoors	1	These are small bags.	1.0	Warning	yes	before		4
23949	4192	B0007QCO8I	A3IUD6OUAS0A9K	Sports & Outdoors	4	Keep in mind that it may not be a great idea to take this into a really sandy or dirty environment though, since it looks impossible to clean.	1.0	Usage	yes	both		28
23981	4199	B0007SMPD0	A3UKPBTB65LLH6	Tools & Home Improvement	1	Using it to dim a set of halogen bulbs (incandescent obviously).	1.0	Usage	yes	after		11
23987	4199	B0007SMPD0	A3UKPBTB65LLH6	Tools & Home Improvement	7	Can be wired as a single or double switch- meaning that it can be the only switch controlling the light, or can be ganged with another switch across the room so either can be used.	1.0	Usage	yes	after		34
24011	4203	B0007U010W	A87A0OCIA38WL	Sports & Outdoors	6	The design makes it easier to clean over the metal cans of the competition.	1.0	Maintenance	yes	before		14
24014	4203	B0007U010W	A87A0OCIA38WL	Sports & Outdoors	9	Once the filters are fully wetted up, it takes approximately 2+ hours (around 4 when starting with dry filters) for the unit to filter 2.5 gallons of water.	1.0	Usage	yes	both		25
24015	4203	B0007U010W	A87A0OCIA38WL	Sports & Outdoors	10	The unit will hold more than the stated 2.25 gallons in the clean water catch.	1.0	Size	yes	both		14
24017	4203	B0007U010W	A87A0OCIA38WL	Sports & Outdoors	12	There may be a slight chemical taste to the water (imparted by the filters) in the first 4 to 6 gallons of filtered water.	1.0	Warning	yes	both		22
24043	4208	B0007UB5YI	A1IAEIOZQ2M03F	Toys & Games	4	It didnt come with much in the way of furniture, so Im anxious to get some of the add-ons!	1.0	Complementary product	yes	before		18
24117	4219	B0007VBRUE	A3MRUIKOIGZ6QY	Sports & Outdoors	4	Its not very strong in its function.	1.0	Warning	no	before		7
24152	4225	B0007WFGO6	A1M8AYAL3L8ACP	Toys & Games	3	My only complaint is that the sounds dont reflect the instruments that theyre supposed to.	1.0	Warning	yes	before		15
24190	4235	B0007XNNW2	A3Q0K57TNNRGON	Tools & Home Improvement	1	This is not for cutting very thin wires (electronics).	1.0	Usage	yes	both		9
24191	4235	B0007XNNW2	A3Q0K57TNNRGON	Tools & Home Improvement	2	This is also not for bicycle cable wires or safety wires.	1.0	Usage	yes	both		11
24234	4242	B0007YDBDC	A29KZW1RFZVRMY	Toys & Games	4	It also tips very easily so weve had to prop it against a wall to keep it from falling over.	1.0	Workaround	yes	both		20
24236	4242	B0007YDBDC	A29KZW1RFZVRMY	Toys & Games	6	Cinderella appearing in the mirror is a nice touch, however, an adult needs to position and push the key in forcefully for her to appear.	1.0	Usage	yes	both		25
24292	4250	B00080LZVA	A225IZVHUWAT37	Baby	3	Perhaps itll be easier to use for this when he is a little older and has better head control.	1.0	Usage	no	both		19
24316	4254	B00081H75C	A3OPSTH3910FSR	Baby	1	Product works ok, for it to attach firmly you have to wet the bottom which makes it a bit inconvenient to use when you are changing the position all the time.	1.0	Usage	yes	before		31
24319	4256	B00081J3OU	AM29FF4K9EKVN	Baby	1	Heres what I decided after debating for days, researching and reading...- use 1 for where you always plug your vacuum in(so that you dont leave those press-in plug protectors somewhere and forget about it)- use these for all outlets in the babys room (he wont be able to move these like the other brand that has loose springs and you wont have to worry about little press-in plug covers coming out and being swallowed)- use where you plug things in and out oftenWe have a kitchen island with low electrical outlet.	1.0	Usage	no	after		89
24321	4256	B00081J3OU	AM29FF4K9EKVN	Baby	3	In another room, we have a nightlight plugged into it and it works fine.	1.0	Usage	yes	after		14
24322	4256	B00081J3OU	AM29FF4K9EKVN	Baby	4	If you never use plugs (like in dining room or guest room, etc) use the press-in plug covers.	1.0	Usage	yes	after		17
24324	4256	B00081J3OU	AM29FF4K9EKVN	Baby	6	I also do not use this type outlet cover for high-voltage items like the computer, the entertainment system.	1.0	Usage	yes	after		17
24328	4257	B00081L2Q2	A2ZB78R0UFNA4T	Baby	2	Didnt stick well, stay on well, or block the whole window.	1.0	Warning	yes	before		11
24369	4264	B00083K7KW	A34CSXOGVYF94S	Tools & Home Improvement	2	Seems to work just fine, but for some reason, the handle breaks every 6-8 months (the inner plastic ring cracks and it can no longer grip the metal stem).	1.0	Warning	yes	before		28
24388	4265	B00083VDKA	A1HN2ZEPOV8JOG	Tools & Home Improvement	16	One tip to assist in getting the best possible performance from the unit: when first using the dispenser, fill the bottle about 1/4 full of water and pump the water out before adding the intended liquid.	1.0	First time use	yes	after		35
24432	4269	B0008G1OJ2	A2V5R832QCSOMX	Sports & Outdoors	14	Ive tried placing a yoga mat underneath and that helps a bit, but generally I just punch it in one direction, then punch it back into place going the other direction.	1.0	Workaround	no	both		31
24440	4270	B0008G1OOM	A3AJ7MW0QA2FXB	Sports & Outdoors	4	I do put some tape on my knuckles though because some of the stitching ends up cutting into your skin.	1.0	Workaround	yes	both		20
24456	4274	B0008KLAB0	ADD5U5HOW613G	Sports & Outdoors	3	I suspect it would make a great cat scratch post too!	1.0	Alternative use	yes	both		11
24478	4277	B00093D500	A1RG6DXHRLUGDI	Tools & Home Improvement	2	I didnt think Id need pliers this small at first, but they really are useful for positioning stubborn parts in places that a larger pair of needlenose pliers just wont fit.	1.0	Size	yes	both		31
24482	4278	B00093D6PO	A3SACPT3TO506A	Tools & Home Improvement	3	The old broken end is retained in the hex body of the tool with an Allen set screw.	1.0	Workaround	yes	both		18
24495	4280	B00093J0X6	A2BLGCXUR8IT79	Tools & Home Improvement	5	To evenly fill the cells with acid, the instructions suggest to sit the acid container (box with acid bag inside) on top of the empty cardboard box used to contain the battery, and hold the rubber tube extending from the acid container between your fingers to control the flow of acid into the battery cells.	1.0	First time use	no	after		55
24497	4280	B00093J0X6	A2BLGCXUR8IT79	Tools & Home Improvement	7	Before starting this work, I recommend partially filling a bucket with a solution of baking soda and water.	1.0	First time use	no	after		18
24504	4280	B00093J0X6	A2BLGCXUR8IT79	Tools & Home Improvement	14	Be sure to install the battery in a plastic battery box.	1.0	Usage	no	after		11
24514	4282	B00095M5DQ	A2RKI7RPP5CJMG	Sports & Outdoors	4	One note, however, is that I wouldnt put more than two cards per sleeve.	1.0	Usage	no	after		14
24544	4289	B0009A3I5K	AXERER9DA2OTM	Baby	2	We put one in every diaper takes like two extra seconds, but if my daughter  poos, I just toss it or you could flush it.	1.0	Usage	yes	both		25
24547	4289	B0009A3I5K	AXERER9DA2OTM	Baby	5	And for the ones where she doesnt poo I just wash them and lay them flat to dry then reuse them.	1.0	Usage	yes	both		21
24590	4298	B0009ET8CI	A2UN56UFHRJUZA	Baby	2	"It attached strongly, but no matter how I applied it to the drawer, it never ""caught"" it to keep my little one out of the drawer."	1.0	Warning	yes	before		26
24598	4299	B0009ET8CS	A3KJPP3NF9CPVL	Baby	6	They installed very fast, hold sturdy, my husband (who can complain when doing handyman stuff like this) thought it was easy and perfect, he was impressed.	1.0	First time use	yes	both		26
24602	4301	B0009F3OZE	A9OQDRXG3GZ02	Baby	1	I have a slow close toilet and it doesnt work with it.	1.0	Warning	yes	before		12
24606	4303	B0009FUBDW	A2O186CL9LQQVB	Sports & Outdoors	1	Easy to install factory Tippmann part, installs in less than five minutes, must have for all Tippmann 98 custom owners.	1.0	First time use	yes	both		19
24611	4305	B0009FUUO2	A3UJUX6RZ9WVCB	Musical Instruments	3	As usual, after switching to heavier strings you may have to tighten your truss rod a bit to compensate for greater string tension.	1.0	Usage	yes	after		23
24679	4321	B0009IC8V2	A31BD4RXCON7QO	Sports & Outdoors	5	If you want a ball to kick around the backyard and want to fuss with small ice cubes, spillage, and mixing a tiny volume of ice cream, then youre at the right place.	1.0	Warning	yes	both		33
24702	4326	B0009J8RMA	A3P5M5U8HSQP5R	Tools & Home Improvement	5	The problem is that the clips may not be adjusted for the thickness of your drywall.	1.0	Usage	no	both		16
24704	4326	B0009J8RMA	A3P5M5U8HSQP5R	Tools & Home Improvement	7	You should also expect that your first couple of attempts will not be perfect.	1.0	First time use	yes	both		14
24716	4328	B0009JKG9M	A204906HLJ443E	Sports & Outdoors	9	The only con is the weight.	1.0	Warning	yes	before		6
24812	4332	B0009JUP9I	AHQ0KIP330AVX	Sports & Outdoors	1	Dont be put off by the el-cheapo appearance of the SRAM X.7 in the stock photo.	1.0	Other	yes	both		14
24820	4332	B0009JUP9I	AHQ0KIP330AVX	Sports & Outdoors	9	Unfortunately when I was removing my greasy finger prints from the components with denatured alcohol, I inadvertently wiped the SRAM logo off the derailleur cage.	1.0	Warning	yes	after		25
24827	4335	B0009KF4H0	A2YQ7SH5H0RRMA	Sports & Outdoors	2	Has worked great for every use - fantastic for travel abroad for minor repairs (just have the common sense to put it in your checked luggage)	1.0	Usage	yes	after		25
24881	4346	B0009PUPSI	A8FKL1DHTHC12	Sports & Outdoors	2	it tends to give me a head ache i would not recommend indoors you will probably die.	1.0	Usage	yes	after		17
24895	4347	B0009PUPU6	A204KVEV30UDE2	Sports & Outdoors	6	On a side note, if you are camping with people that like to play pranks, DO NOT mount this light over your head in the tent, because someone outside can pull the magnet off and it will fall on your head which i imagine would be quite painful.	1.0	Usage	yes	after		48
24897	4348	B0009PUPX8	A262B3K57YX1CS	Sports & Outdoors	2	That it uses both regular gas and white gas is a plus.	1.0	Usage	yes	both		12
24902	4349	B0009PUQ3C	A1U95J0L5OTY7D	Sports & Outdoors	4	The adapter runs HOT!	1.0	Warning	yes	before		4
24920	4351	B0009PUQ8M	AZCE82VP4M19E	Sports & Outdoors	3	The stake puller is made a bit flimsy, but if you grasp with both hands the steel part below the handle and not the handle it wont bend.	1.0	Workaround	yes	after		28
