	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
39858	6885	B000Z1WEC6	A12W76QIN5BW2W	Tools & Home Improvement	3	the torque extensions are extremely accurate, and the thin wall sockets are strong and durable.. nice to have to use on cars with aluminum or chrome wheels	1.0	Alternative use	yes	both		27
39897	6893	B000Z8P5Z2	A2UFLC250UOE3L	Tools & Home Improvement	3	My advice, use a decent brand of alkaline batteries as the manual suggests and you shouldnt need the keys.	1.0	Warning	yes	after		19
39898	6893	B000Z8P5Z2	A2UFLC250UOE3L	Tools & Home Improvement	4	Four decent double A batteries should last for a few years in this with no problem.	1.0	Complementary product	yes	after		16
39907	6895	B000ZDKUTI	A2T2DZW013GHRW	Sports & Outdoors	8	So far the only way to make it work without it interfearing with controls on the pistol is to double it back on itself which causes unnecessary bulk to an otherwise perfect holster.	1.0	Workaround	yes	after		33
39913	6896	B000ZEABGO	A2YK7YPFT0FNVK	Tools & Home Improvement	6	I use it for gunsmithing work on y guns.	1.0	Alternative use	yes	after		9
39922	6898	B000ZG4C8U	A1DQYPYI53ABM	Tools & Home Improvement	4	I would suggest this type if you havea metal door with window and were looking for some shadeor privacy it provides both.	1.0	Population segment	yes	before		22
39939	6899	B000ZH8TFG	A2D3H5IPGPEYQT	Tools & Home Improvement	17	The toilet came with the water fill valve, flush valve and handle.	1.0	Complementary product	yes	both		12
39971	6904	B000ZK3YBC	A10TLWWJZ41T7H	Baby	6	You have to be VERY careful when moving the trays as to not spill the precious fluid.	1.0	Warning	yes	after		17
39976	6905	B000ZKCLEI	A3JF20DXYQO8NG	Sports & Outdoors	3	Cages are light, easily mounted, adjustable, strong, Holds medium to small water bottles.	1.0	Usage	yes	both		13
39978	6906	B000ZKCLIO	A1GQDRQADAODLF	Sports & Outdoors	1	Nice bike stand no so recommend for open and windy areas the hooks are so useful in general the ergonomic design es perfect.	1.0	Warning	yes	both		23
40003	6909	B000ZKHN5K	A1EMY4WPW0GC13	Sports & Outdoors	1	It covers my MTX DX bag with no problems.	1.0	Size	yes	both		9
40005	6909	B000ZKHN5K	A1EMY4WPW0GC13	Sports & Outdoors	3	I ordered one some months ago and it was silver.	1.0	Warning	yes	before		10
40006	6909	B000ZKHN5K	A1EMY4WPW0GC13	Sports & Outdoors	4	It folds up into its self so its very convenient.	1.0	Usage	yes	both		10
40069	6919	B000ZQ1HPG	A601XPH12C8G6	Baby	13	I made the major mistake of drying it in an actual dryer - the fabric totally puffed out and somehow became even more of a dirt magnet.	1.0	Warning	yes	after		26
40178	6931	B00106GVLA	AG6JJG6UOKBX	Sports & Outdoors	63	Next, there is no simple way to toggle quickly to time when underwater.	1.0	Warning	yes	before		13
40193	6931	B00106GVLA	AG6JJG6UOKBX	Sports & Outdoors	78	When you get back in the boat, you SHOULD be able to switch to a chrono mode and start it, so you know how long youve been surfaced.	1.0	Usage	yes	before		28
40198	6931	B00106GVLA	AG6JJG6UOKBX	Sports & Outdoors	83	This computer has no downloading capability; you need the Mares Puck Pro for that.	1.0	Warning	yes	before		14
40227	6936	B0010B9HJI	A30PPJVP7QJ5O4	Tools & Home Improvement	3	Cons:-* The magnification is too strong for me and requires me to hold the object close to the glass.	1.0	Warning	no	before		19
40248	6938	B0010CAEFS	A1QN075G0OKBWJ	Musical Instruments	4	Thats still not a problem because I simply put the right angle plug in the amp and the straight plug in the guitar.	1.0	Workaround	no	both		23
40262	6943	B0010DNV6G	A2JTJPYHBIB7ER	Tools & Home Improvement	2	However be warned that there is a divot that will snap the glass forward instead of a linear break if you squeeze to hard.	1.0	Usage	yes	both		24
40284	6950	B0010ODQ1U	A1JBP9R0PA5DW3	Tools & Home Improvement	11	The weight is an advantage unless you plan to move it round a lot.	1.0	Workaround	no	after		14
40323	6955	B0010SIJK4	A1WXJX29TRAGCG	Baby	2	While it cuts down on your bottle washing, the down side is that the medela bottles and nipples do not have any venting features, so while your baby is feeding it is likely that the nipple will collapse inward and you will have to pull the bottle out of the babys mouth so that the bottle can re-fill with air in the absence of milk.	1.0	Warning	yes	both		64
40324	6955	B0010SIJK4	A1WXJX29TRAGCG	Baby	3	I found that attaching the lid just tight enough to prevent a leak will allow more venting and make the nipples/bottles easier to use.	1.0	Workaround	yes	after		23
40326	6956	B0010TC9FO	A2AJDCY5XJDTYH	Baby	2	they work ok. only weird thing is they leak if you dont put them on just right.	1.0	Warning	yes	both		16
40364	6963	B0010ZVATE	A7NO7W1NWRPO0	Toys & Games	3	I have to keep them away from my dogs, though, because they think they are chew toys, and already chewed the feet off of one.	1.0	Warning	yes	before		25
40433	6972	B00115Q5A2	A1JICW889OKWYF	Baby	4	Babies have to be a little taller to use this thing as opposed to stationary activity centers.	1.0	Size	yes	before		17
40451	6976	B00116RYOC	A3PEQDXTZ0G6XK	Sports & Outdoors	3	The surface coating seems to be very resistant to wear when exposed repeatedly to oil and solvents.	1.0	Usage	yes	both		17
40484	6982	B0011E75RK	A1FG0JDU6J7VM2	Baby	8	I have found that I need to initially with a bottle brush and then I run them through the dishwasher.	1.0	Maintenance	no	after		20
40501	6982	B0011E75RK	A1FG0JDU6J7VM2	Baby	25	It is the motor that is so loud so I zip the pouch to muffle the sound but that only helps a bit.	1.0	Workaround	yes	after		23
40541	6988	B0011EJA50	A8C4KA6SDULCT	Baby	1	Its a cute bag that holds three bottles in one side and food in the other side; however, on the bottle side the inside lining ripped all the way across within two weeks so the cold packs wont keep the bottle cold any more.	1.0	Warning	yes	before		44
40563	6993	B0011MQLM2	A2RJ4RQX1JP3GK	Baby	4	The tray is very easy to put on and off and it even has a lid that easily fits in the dishwasher.	1.0	Maintenance	yes	both		22
40671	7012	B001265A8I	A2FHH77AH2JMAX	Baby	2	I just want to be sure that you know that this nipple is WAY too big for anything a baby 1 year old or less would and should drink out of a bottle, typically.	1.0	Population segment	yes	before		33
40672	7012	B001265A8I	A2FHH77AH2JMAX	Baby	3	If you are looking to use these for introducing your baby to rice cereal or even beginner pureed baby food (which most medical professionals agree should be done only on a spoon, these days), your baby will most likely gulp & inhale the contents making a big, choking mess.	1.0	Usage	yes	both		48
40674	7013	B00127ESBC	A3NHUQ33CFH3VM	Baby	1	I needed more outlet covers but these are too loose.	1.0	Warning	yes	before		10
40688	7014	B00129ACNI	A160M9DZSM3WUL	Sports & Outdoors	12	Just try to spread the extra tube out evenly around your tires as you work them in.	1.0	First time use	no	after		17
40734	7020	B0012BQ60O	A3MSH2YW203752	Toys & Games	6	Each figure is hand painted the soldier in this photo differs from my mounted soldier with sword,the soldier in this photo is older with a greying beard while the one I got is younger with a golden blonde beard.	1.0	Other	yes	both		40
40767	7027	B0012GWHSO	A22OW95WUD7RR	Tools & Home Improvement	2	The lamps are beautiful, but EXTREAMLY fragile.	1.0	Warning	yes	both		7
40807	7032	B0012J7WKE	A24D3WAE2W0PNG	Toys & Games	3	"If you look closely at the description, the size is clearly listed, but I think when you read that this is the ""large"" one, you kind of overlook the actual measurements and just envision something bigger."	1.0	Warning	yes	before		36
40822	7035	B0012L83UK	A9SEJ1WKQI8KR	Baby	4	Yes, it will only fit securely on a standard size tub, and tile or anything added to the out side will cause this to not fit right and should not be used!	1.0	Usage	yes	before		32
40885	7045	B0012QJW6E	A1L9EPAH3MAZRS	Sports & Outdoors	8	Maintain their round shape (when they are not deflated).	1.0	Maintenance	yes	after		9
40888	7046	B0012QM2CU	A3AHXBWJCY43G7	Tools & Home Improvement	3	Dont need to wrench it down so tight it might breaks the parts!High recommend if you need a longer shower arm.	1.0	Warning	yes	both		22
40896	7049	B0012REBLY	A3BR3TLD35UA5M	Sports & Outdoors	2	First it felt very nice made, it was easy to install and it fit perfect, I inflated it to proper for my weight pressure (about 45-48 psi).	1.0	First time use	yes	before		26
40897	7049	B0012REBLY	A3BR3TLD35UA5M	Sports & Outdoors	3	But I looked at it closer after riding no more than 20 miles on mostly paved roads.	1.0	Warning	no	before		16
40904	7050	B0012RPD3E	A395TWBHNSJ6ZK	Tools & Home Improvement	4	However, I did attach the legs to the sink with 4 hex self- drilling screws, it made moving it to its permanent location easier.	1.0	Workaround	yes	after		22
40931	7051	B0012RWCF6	A1TVFEIAK9EMID	Tools & Home Improvement	22	Tip: ANYTIME you sand painted or finished projects, use the vacuum.	1.0	Warning	no	both		11
40943	7052	B0012S1XBO	A36MW8POL03JBB	Tools & Home Improvement	6	A VERY SMALL amount of RenWax goes a LONG way!!	1.0	Usage	yes	after		10
40945	7052	B0012S1XBO	A36MW8POL03JBB	Tools & Home Improvement	8	Apply the RenWax to your object of choice in a razor thin coat.	1.0	Usage	yes	after		13
41003	7055	B0012SXXK8	A30HYKFL7ERFE7	Sports & Outdoors	21	Which is good.2) Keep it in a safe place, away from kids or adults who make poor choices3) It takes a long time to clean off a surface4) Just toss the canister after use - it will leak slowly after its been used once and youre face will always be a little on fire after you touch objects its been around	1.0	Warning	yes	after		57
41014	7057	B0012TOGCQ	A2LNI700NTZWTG	Sports & Outdoors	7	They are large enough for my 12W shoes.	1.0	Size	yes	both		7
41022	7059	B0012VRQJE	A2VRYQBXSTA424	Tools & Home Improvement	5	"Its also very ""spotted,"" so dont expect this to ""light"" an area."	1.0	Warning	yes	before		12
41047	7062	B0012XRVVU	A34CSXOGVYF94S	Toys & Games	7	The pieces are all extremely high quality--my 2 year old son broke into the box and started chucking the pieces.	1.0	Maintenance	yes	both		20
41068	7064	B0012YH4R0	A22J6L1NSD0U5B	Tools & Home Improvement	12	Just please take the time to tune your saw before you rip into some wood and life will be good.	1.0	First time use	yes	after		20
41071	7065	B0012YILBI	A3IT9B33NWYQSL	Tools & Home Improvement	3	It came packed in a sturdy cardboard sleeve, which I appreciated.	1.0	First time use	yes	before		11
41072	7065	B0012YILBI	A3IT9B33NWYQSL	Tools & Home Improvement	4	The blade was then inside a plastic bag and the teeth were protected by plastic tubing.	1.0	First time use	yes	before		16
41074	7065	B0012YILBI	A3IT9B33NWYQSL	Tools & Home Improvement	6	After removing the plastic bag and tubing, I ran into the first problem I had with the blade: the teeth and plate are covered in a thick, gooey substance that reminds me of cosmoline.	1.0	First time use	yes	before		34
41076	7065	B0012YILBI	A3IT9B33NWYQSL	Tools & Home Improvement	8	After about a day of spraying, waiting for it to soak, scrubbing and repeating, I was able to remove 80% of this goo, but it also removed the lettering.	1.0	Warning	yes	before		28
41090	7067	B001306UH8	A398N7BXMCUUY1	Sports & Outdoors	7	This is not suited for quick draw platform.	1.0	Usage	no	both		8
41092	7067	B001306UH8	A398N7BXMCUUY1	Sports & Outdoors	9	I recommend this holster for hunters, or, for someone who spends time packing heat outdoors.	1.0	Usage	yes	before		15
41109	7071	B00131P4MO	A3B0USUE7H1CI0	Sports & Outdoors	2	I find that sometimes I need to wiggle it to get it to go into the keyhole of asp handcuffs.	1.0	Workaround	yes	both		20
41143	7078	B00134O7RE	AZ3GYWRG9085J	Toys & Games	2	I get it in the mail, and right on the package it says 6-9 years.	1.0	Population segment	no	before		14
41163	7082	B00134PLN8	A15P6YW0LNA8S7	Toys & Games	5	From customers reviews (both on Amazon, but also on the Leapfrog site itself) it appears it was flawed by bugs, and needed constant patches to fix the problems.	1.0	Warning	yes	both		28
41197	7084	B00134PM7I	AW7VVW61YKZIQ	Toys & Games	7	I had intended for this to be a toy for longer car rides but it eats batteries very quickly so its now permanently in our living room plugged in (buy the cord it will pay for itself in a week), and will be packed with extra batteries for limited really long car rides.	1.0	Complementary product	yes	before		53
41209	7085	B00134RPIC	A3BXRIK0CBXDSQ	Toys & Games	2	The read along books are a real hit, but be aware that while the books are sturdy they do tear.	1.0	Warning	yes	after		20
41275	7094	B00138YI7Y	A3RMDGXN8T6D1F	Baby	25	The only thing you have to do is make sure the two little nubs on the ring match up with the complementary notches on the spout.	1.0	Usage	yes	after		26
41288	7094	B00138YI7Y	A3RMDGXN8T6D1F	Baby	38	As such, I dont recommend this for parents who let their kids run around with cups and dont trust them not to throw their cups about/knock their cups over.	1.0	Usage	yes	before		28
41303	7095	B001391NJO	A3JZNCC3VX1AAC	Tools & Home Improvement	3	Uses 4 AA batteries and delivers more light than any other flashlights excetpt for a Helicopter Police lighting.	1.0	Complementary product	yes	before		17
41310	7096	B0013A1KLO	A1UKP9O3RB0VGK	Baby	7	It is a bit difficult to rummage around in this pocket with larger cups in the holders, so remove a cup if you need to search or dig through this pocket.	1.0	Workaround	yes	both		31
41327	7099	B0013ASG3E	AZDTYCIKTWLXO	Sports & Outdoors	3	Youll only have to sharpen it every few weeks.	1.0	Maintenance	yes	after		9
41328	7099	B0013ASG3E	AZDTYCIKTWLXO	Sports & Outdoors	4	Moderate daily use will probably require weekly honing.	1.0	Maintenance	yes	after		8
41415	7115	B0013FGWD0	A29X08DG25ON03	Baby	5	Putting it on the crib, however, is not easy.	1.0	Warning	yes	before		9
41474	7125	B0013L2FEO	AF0Z3KQ5KIBC4	Sports & Outdoors	5	Hard to see this specific color spork if you drop it in the grass.	1.0	Warning	yes	after		14
41599	7142	B0013R66MU	APFOOWLLLA4KX	Sports & Outdoors	4	I took a couple quick measurements and got my wife to flip it inside out and make some adjustments to the lower seam.	1.0	Workaround	yes	after		23
41603	7142	B0013R66MU	APFOOWLLLA4KX	Sports & Outdoors	8	Once sew to fit the stock, this thing is very nice.	1.0	Usage	yes	both		11
41623	7145	B0013RA5DQ	AB788IAWU77Z4	Sports & Outdoors	2	This new one gives me a little more space in between cases to load the powder and stack them up.	1.0	Usage	yes	both		20
41624	7145	B0013RA5DQ	AB788IAWU77Z4	Sports & Outdoors	3	Holds the cases a bit more securely as well.	1.0	Usage	yes	both		9
41626	7145	B0013RA5DQ	AB788IAWU77Z4	Sports & Outdoors	5	Between the two sides, pretty much all calipers are covered.	1.0	Usage	yes	both		10
41638	7148	B0013RF6HG	A39V69RQFP71KH	Sports & Outdoors	1	ordered this to house my bersa 380. barrel is 3.5 in and this case is perfect.	1.0	Usage	yes	before		14
41696	7159	B0013VHKDA	A28BAHEWLIZDRK	Baby	3	I threw it in the washer and because its filled with so much cotton I had to put it thru 2 cycles in the dryer to dry it.	1.0	Maintenance	yes	after	before	27
41697	7159	B0013VHKDA	A28BAHEWLIZDRK	Baby	4	It still looks new even after almost weekly washes and being chewed on by my baby for 5 months.	1.0	Usage	yes	both	after	18
